Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 07/17  06:00:00,1109.92197121,95.8229723175,421.665022732,0.0,176.471037341,302.612436532,493.043790093,456.025641681,28.3233498048,8.69479860719
 07/17  07:00:00,1222.50752394,97.3503078463,409.111472804,0.0,243.2593065,310.10971186,464.136224812,395.410222982,42.4850247072,26.2409771226
 07/17  08:00:00,1248.11557238,98.3115306653,394.135465102,0.0,243.2593065,310.10971186,421.891748801,347.671214921,56.6466996096,17.5738342705
 07/17  09:00:00,1264.35109114,99.084061455,378.747260175,0.0,243.2593065,302.612436532,390.280252596,312.559292571,42.4850247072,35.2359353181
 07/17  10:00:00,1277.24972067,99.7181625952,383.656394881,0.0,243.2593065,310.10971186,402.018199163,304.646008188,70.808374512,26.563816463
 07/17  11:00:00,1283.68387615,100.439228064,387.857489618,0.0,243.2593065,310.10971186,413.929142158,307.659852355,70.808374512,35.4609152906
 07/17  12:00:00,1243.32304916,101.702354354,387.847306883,0.0,243.2593065,310.10971186,400.585113326,303.297565102,70.808374512,26.4791737119
 07/17  13:00:00,1274.28657783,103.145245627,384.404312832,0.0,243.2593065,302.612436532,386.579525683,294.468018835,56.6466996096,35.4648072382
 07/17  14:00:00,1275.49160041,104.855303838,383.947351779,0.0,243.2593065,302.612436532,365.979723268,288.093406907,42.4850247072,35.4012916538
 07/17  15:00:00,1277.97170548,107.159283775,383.95254888,0.0,243.2593065,302.612436532,359.039009186,275.879647091,56.6466996096,26.5126624857
 07/17  16:00:00,1285.10401465,109.087058171,382.344847386,0.0,243.2593065,310.10971186,377.221577408,265.849027234,84.9700494144,26.4025007594
 07/17  17:00:00,1284.00524838,110.376059943,379.040695484,0.0,243.2593065,310.10971186,345.87129449,243.445749822,84.9700494144,17.4554952537
 07/17  18:00:00,1013.34283018,94.7147699866,390.393264776,0.0,166.938926447,199.110933808,358.676596181,256.297377189,84.9700494144,17.4091695777
 07/17  19:00:00,1015.67767585,94.7147699866,397.964546423,0.0,166.938926447,191.61365848,354.019816276,288.66030828,56.6466996096,8.71280838595
 07/17  20:00:00,896.669319806,94.7147699866,397.092557443,0.0,100.150657288,124.558693486,417.484864835,343.430796305,56.6466996096,17.4073689207
 07/17  21:00:00,858.207231973,94.7147699866,398.212639444,0.0,100.150657288,124.558693486,401.922150414,350.740941263,42.4850247072,8.69618444366
 07/17  22:00:00,783.117454287,94.7147699866,391.484011923,0.0,46.0930336215,124.558693486,408.386129547,362.694641686,28.3233498048,17.3681380554
 07/17  23:00:00,782.635667495,94.7147699866,390.408261212,0.0,46.0930336215,124.558693486,394.084721231,371.228925622,14.1616749024,8.69412070651
 07/17  24:00:00,778.300396722,94.7147699866,397.398519581,0.0,46.0930336215,113.312780494,400.686376625,386.327545474,5.66466996096,8.69416119097
 07/18  01:00:00,779.852201658,94.7147699866,399.055537915,0.0,46.0930336215,113.312780494,411.902415523,388.869373478,5.66466996096,17.3683720841
 07/18  02:00:00,782.310493676,94.7147699866,401.32917045,0.0,46.0930336215,113.312780494,411.164150564,396.805260473,5.66466996096,8.69422012934
