Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 10/02  03:00:00,9.86067804594,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 10/02  04:00:00,10.0355192511,0.0,0.0,0.0,0.618613109274,5.0,3.59318443314,0.0,3.0011,0.592084433135
 10/02  05:00:00,13.9440370652,2.09834981492,0.0,0.0,1.85583932782,5.577,4.61201585071,0.0903658507086,4.50165,0.02
 10/02  06:00:00,27.7951268129,2.09834981492,0.0,0.0,3.71167865564,18.077,14.6700450478,0.0,13.50495,1.16509504784
 10/02  07:00:00,25.8766103734,2.09834981492,0.0,0.0,3.71167865564,18.077,25.0451747881,0.0,21.0077,4.03747478814
 10/02  08:00:00,20.8920811248,2.09834981492,0.0,0.0,3.71167865564,13.077,19.0423145539,0.0,15.0055,4.03681455394
 10/02  09:00:00,20.9051660955,2.09834981492,0.0,0.0,3.71167865564,13.077,17.8931297956,0.0,15.0055,2.8876297956
 10/02  10:00:00,25.8953035231,2.09834981492,0.0,0.0,3.71167865564,18.077,35.8983488816,0.0,33.0121,2.88624888164
 10/02  11:00:00,27.2676756607,2.09834981492,0.268888218814,0.0,3.71167865564,18.077,43.4024300765,0.0,40.51485,2.88758007653
 10/02  12:00:00,27.6182150266,2.09834981492,1.41286342575,0.0,3.71167865564,18.077,38.9001977583,0.0,36.0132,2.88699775829
 10/02  13:00:00,27.2864449089,2.09834981492,1.34345302718,0.0,3.71167865564,18.077,33.823719207,0.0,31.51155,2.31216920704
 10/02  14:00:00,21.3752753146,2.09834981492,0.44204170012,0.0,3.71167865564,13.077,23.3197050145,0.0,21.0077,2.3120050145
 10/02  15:00:00,20.9296874182,2.09834981492,0.0,0.0,3.71167865564,13.077,21.2462680409,0.0,19.50715,1.73911804086
 10/02  16:00:00,20.8358503968,2.09834981492,0.0,0.0,3.71167865564,13.077,24.820364352,0.0,22.50825,2.31211435199
 10/02  17:00:00,26.062344688,2.09834981492,0.233875350809,0.0,3.71167865564,18.077,28.3962364104,0.0,25.50935,2.8868864104
 10/02  18:00:00,27.0777643093,2.09834981492,0.0,0.0,3.71167865564,18.077,28.9726510523,0.0,25.50935,3.46330105231
 10/02  19:00:00,28.4962187079,2.09834981492,0.0,0.0,3.71167865564,18.077,29.5470934553,0.0,25.50935,4.03774345527
 10/02  20:00:00,23.477184206,2.09834981492,0.0,0.0,3.71167865564,13.077,25.9696628402,0.0,22.50825,3.46141284017
 10/02  21:00:00,23.3887218106,2.09834981492,0.0,0.0,3.71167865564,13.077,24.4695875164,0.0,21.0077,3.46188751638
 10/02  22:00:00,23.2709887922,2.09834981492,0.0,0.0,3.71167865564,13.077,21.4671235543,0.0,18.0066,3.46052355434
 10/02  23:00:00,24.4181559081,2.09834981492,0.0,0.0,3.71167865564,13.077,4.73941220842,0.0,3.0011,1.73831220842
 10/02  24:00:00,13.9869806595,2.09834981492,0.0,0.0,1.85583932782,5.577,4.18607031779,0.0197182974356,3.0011,1.16525202035
 10/03  01:00:00,9.79383929201,0.0,0.0,0.0,0.618613109274,5.0,3.59319465188,0.0,3.0011,0.592094651885
 10/03  02:00:00,9.81837922241,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 10/03  03:00:00,9.82183300648,0.0,0.0,0.0,0.618613109274,5.0,3.59317472661,0.0,3.0011,0.592074726611
 10/03  04:00:00,10.5577726213,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 10/03  05:00:00,14.4581000076,2.09834981492,0.0,0.0,1.85583932782,5.577,6.72680536727,1.63307474446,4.50165,0.592080622819
 10/03  06:00:00,27.9814701338,2.09834981492,0.0,0.0,3.71167865564,18.077,14.669787199,0.0,13.50495,1.16483719897
 10/03  07:00:00,25.799331252,2.09834981492,0.0,0.0,3.71167865564,18.077,25.0456564067,0.0,21.0077,4.03795640673
 10/03  08:00:00,20.8438463669,2.09834981492,0.0,0.0,3.71167865564,13.077,18.4688738161,0.0,15.0055,3.46337381611
 10/03  09:00:00,20.911691011,2.09834981492,0.02365855463,0.0,3.71167865564,13.077,17.8933082891,0.0,15.0055,2.88780828909
 10/03  10:00:00,26.4017040859,2.09834981492,0.490511804731,0.0,3.71167865564,18.077,35.8991117827,0.0,33.0121,2.88701178268
