Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 01/01  01:00:00,179.512581528,30.6428831815,55.7361495083,0.0,34.4311606118,33.1021868926,156.621154008,44.9489523056,3.33212,108.340081702
 01/01  02:00:00,180.606181707,30.6428831815,56.8583271911,0.0,34.4311606118,33.1021868926,121.239263111,37.3364681659,3.33212,80.5706749455
 01/01  03:00:00,161.500820477,30.6428831815,55.268405193,0.0,19.466279405,30.610668775,115.235019068,31.3306835076,3.33212,80.5722155608
 01/01  04:00:00,160.395492328,30.6428831815,54.1849397155,0.0,19.466279405,30.610668775,110.633972141,26.7271718996,3.33212,80.574680241
 01/01  05:00:00,168.503412943,30.6428831815,55.7140881379,0.0,19.466279405,30.610668775,134.779109772,23.235375208,3.33212,108.211614564
 01/01  06:00:00,182.570680233,30.6428831815,57.5543957711,0.0,19.466279405,30.610668775,166.589177414,20.527790901,8.3303,137.731086513
 01/01  07:00:00,268.065723787,34.3801995452,67.8489237026,0.0,42.6918050922,54.3732441037,223.730853832,18.5825751156,16.6606,188.487678717
 01/01  08:00:00,335.84258687,35.594334264,97.8353350147,0.0,49.3960418185,88.5934452969,378.568500257,33.9348721794,24.9909,319.642728077
 01/01  09:00:00,386.820403982,35.3724445804,116.973053143,0.0,57.6566862989,112.030105488,513.188587233,26.224070377,33.3212,453.643316856
 01/01  10:00:00,331.301030422,35.8982257516,116.685391633,0.0,50.9524495726,81.1684271793,414.049741275,15.3001870333,66.8089,331.940654242
 01/01  11:00:00,288.862875415,36.0501931373,118.927261715,0.0,42.6918050922,68.9656133826,344.588883024,10.3474571883,83.4695,250.771925836
 01/01  12:00:00,286.29867629,36.0901703802,119.894401855,0.0,38.286128036,68.9656133826,292.492426955,7.48589556659,83.4695,201.537031388
 01/01  13:00:00,286.152622355,36.1292910618,120.207443531,0.0,38.286128036,68.9656133826,233.316911666,3.80638154572,83.4695,146.04103012
 01/01  14:00:00,267.55014015,36.1001314112,120.477892928,0.0,31.5818913096,56.727595265,224.226061935,3.06393879866,75.1392,146.022923136
 01/01  15:00:00,266.644274421,36.1265392061,119.423175054,0.0,31.5818913096,56.727595265,215.596886928,3.11327027594,66.8089,145.674716652
 01/01  16:00:00,267.631622056,36.1498184861,120.341590984,0.0,31.5818913096,56.727595265,219.24479998,3.85142648735,75.1392,140.254173492
 01/01  17:00:00,300.4961481,35.8524326472,121.846451759,0.0,31.5818913096,61.661095265,210.721434681,5.2652439414,91.7998,113.65639074
 01/01  18:00:00,342.238463336,35.3457652393,122.633554643,0.0,31.5818913096,70.9729253606,196.200880535,9.80453047884,49.9818,136.414550056
 01/01  19:00:00,403.359909677,35.3830581583,122.107304854,0.0,80.3315023541,83.7685254822,226.672071306,12.3453204907,49.9818,164.344950815
 01/01  20:00:00,405.840500462,35.3195692601,120.741748076,0.0,102.000620287,77.6748002752,263.339997357,14.2018338408,33.3212,215.816963517
 01/01  21:00:00,425.418152038,35.3145286361,119.855853367,0.0,108.704857014,91.4735406516,266.176449836,17.6084731372,33.3212,215.246776699
 01/01  22:00:00,396.765973304,35.3423830992,119.627174865,0.0,95.2963835608,89.1510273009,273.597555256,32.7828177906,24.9909,215.823837465
 01/01  23:00:00,342.246390221,35.3423674126,118.49006357,0.0,80.3315023541,63.3799339444,378.960139671,43.6205295057,16.6606,318.679010166
 01/01  24:00:00,245.401555836,35.3277107984,86.2480417223,0.0,42.6918050922,48.4199368926,244.408860851,53.7909580798,8.3303,182.287602771
 01/02  01:00:00,168.090680791,30.6428831815,55.7472088918,0.0,25.5240853573,30.610668775,154.470025684,44.9494983973,3.33212,106.188407287
 01/02  02:00:00,160.624088179,30.6428831815,55.6822295028,0.0,19.418418834,29.3649097162,121.195663928,37.3767190992,3.33212,80.4868248285
 01/02  03:00:00,151.498571049,30.6428831815,54.5036840772,0.0,12.7620426787,28.1191506574,115.352195943,31.530895708,3.33212,80.4891802348
 01/02  04:00:00,153.209884621,32.200098333,54.6681557544,0.0,12.7620426787,28.1191506574,110.833729378,27.008313593,3.33212,80.4932957846
 01/02  05:00:00,161.344798872,31.4214907572,56.9948907402,0.0,12.7620426787,28.1191506574,134.872060173,23.3113842445,3.33212,108.228555928
 01/02  06:00:00,200.141166473,32.9787059088,66.6235954969,0.0,25.5240853573,30.610668775,215.980224419,20.3539521193,8.3303,187.2959723
 01/02  07:00:00,331.948652416,33.9130349997,99.7246426282,0.0,51.0481707146,78.1489452969,354.460310438,18.0621506183,16.6606,319.73755982
 01/02  08:00:00,391.904600046,35.3406093619,117.871660799,0.0,64.3609230253,109.708623606,471.416291841,23.1314933618,24.9909,423.293898479
 01/02  09:00:00,333.925462381,35.3145286361,102.478559956,0.0,51.0481707146,80.7689615957,390.880634934,27.3948640231,33.3212,330.164570911
 01/02  10:00:00,301.905431591,35.8775730819,98.1035223397,0.0,51.0481707146,71.0224615957,345.897090021,28.1515015176,66.8089,250.936688504
 01/02  11:00:00,266.595526037,35.9642356616,111.283000007,0.0,32.1804615127,65.7244621605,310.131978023,26.062701118,83.4695,200.599776905
 01/02  12:00:00,251.751664667,36.0117710883,95.6857074676,0.0,32.1804615127,65.7244621605,252.940456506,23.2284771471,83.4695,146.242479359
 01/02  13:00:00,244.838203278,36.0458850996,89.3016209885,0.0,32.1804615127,65.7244621605,254.081905076,24.5630114566,83.4695,146.049393619
 01/02  14:00:00,221.674190773,36.077408036,75.8441676317,0.0,32.1804615127,55.9779621605,246.886201125,25.881528144,75.1392,145.865472981
 01/02  15:00:00,217.934609829,36.1054164671,72.0840136408,0.0,32.1804615127,55.9779621605,238.561961314,26.9485497881,66.8089,144.804511526
 01/02  16:00:00,215.54448576,36.1317013907,69.6867653036,0.0,32.1804615127,55.9779621605,242.794091188,27.7052394445,75.1392,139.949651743
 01/02  17:00:00,245.708566127,35.8394881873,68.0764552441,0.0,32.1804615127,60.9114621605,229.090142872,26.0939221891,91.7998,111.196420683
 01/02  18:00:00,302.237432819,35.3266210181,76.0427031722,0.0,32.1804615127,77.5397301883,243.463630235,27.3564087157,49.9818,166.125421519
 01/02  19:00:00,375.174852802,35.3739246959,94.8934779842,0.0,77.122965704,86.2600435998,371.926259134,28.4231063799,49.9818,293.521352754
 01/02  20:00:00,390.623842552,35.320077608,102.753575371,0.0,102.647051061,80.1663183927,277.822512466,28.0650931382,33.3212,216.436219328
 01/02  21:00:00,424.629776212,35.3145286361,111.3948819,0.0,115.40909374,92.7192997104,276.83473715,27.5971936378,33.3212,215.916343512
 01/02  22:00:00,409.192004753,35.3483832742,119.49716315,0.0,102.647051061,94.1340635361,373.04051392,27.5722682694,24.9909,320.477345651
 01/02  23:00:00,333.962855417,35.4077561718,110.807686582,0.0,77.122965704,65.871452062,290.312223311,29.2628140201,16.6606,244.388809291
 01/02  24:00:00,241.435915471,35.3801831573,86.4459867164,0.0,38.286128036,48.4199368926,171.93790347,32.031925086,8.3303,131.575678384
 01/03  01:00:00,144.787173704,30.6428831815,32.594227112,0.0,25.5240853573,30.610668775,127.444229647,16.4340711117,3.33212,107.678038536
 01/03  02:00:00,144.911488811,30.6428831815,40.1259911872,0.0,19.418418834,29.3649097162,94.3636170858,10.5398801659,3.33212,80.4916169199
 01/03  03:00:00,140.451300272,30.6428831815,43.58156654,0.0,12.7620426787,28.1191506574,97.1794349937,13.3540698158,3.33212,80.4932451779
 01/03  04:00:00,172.893257354,32.9787059088,73.4272008341,0.0,12.7620426787,28.1191506574,102.50305368,18.6642290955,3.33212,80.5067045848
 01/03  05:00:00,145.122039244,32.200098333,39.3630621225,0.0,12.7620426787,28.1191506574,137.57412465,25.9995929353,3.33212,108.242411715
 01/03  06:00:00,182.845703377,31.4214907572,50.2950271787,0.0,25.5240853573,30.610668775,218.985330985,23.3452695146,8.3303,187.30976147
 01/03  07:00:00,318.539351601,34.5359210604,84.9712814989,0.0,51.0481707146,78.1489452969,356.889726894,20.3970864643,16.6606,319.83204043
 01/03  08:00:00,391.620056559,35.3542615058,116.585799986,0.0,64.3609230253,109.708623606,473.342361576,23.8544572698,24.9909,424.497004306
 01/03  09:00:00,350.846629541,35.3459706215,118.356663103,0.0,51.0481707146,80.7689615957,385.717294574,23.0198325224,33.3212,329.376262052
 01/03  10:00:00,320.914730034,35.8890557935,116.422661096,0.0,51.0481707146,71.0224615957,328.971389769,9.10877050272,66.8089,253.053719267
 01/03  11:00:00,274.384477202,35.9792568446,118.357250546,0.0,32.1804615127,65.7244621605,287.789822206,5.62566290564,83.4695,198.6946593
 01/03  12:00:00,275.055000863,36.0313115339,118.196680783,0.0,32.1804615127,65.7244621605,234.234890726,4.50757712177,83.4695,146.257813604
 01/03  13:00:00,274.57070781,36.0726718679,118.314426193,0.0,32.1804615127,65.7244621605,233.302853749,3.77925637132,83.4695,146.054097378
 01/03  14:00:00,264.083253156,36.1047369889,117.152293568,0.0,32.1804615127,55.9779621605,225.065121926,4.05565394159,75.1392,145.870267984
 01/03  15:00:00,265.845898726,36.1335951606,118.262649965,0.0,32.1804615127,55.9779621605,216.882519316,4.36922849458,66.8089,145.704390821
 01/03  16:00:00,266.214209777,36.1603829337,118.4450587,0.0,32.1804615127,55.9779621605,218.088111058,2.8973295061,75.1392,140.051581552
 01/03  17:00:00,299.786853902,35.8804548801,120.408067946,0.0,32.1804615127,60.9114621605,207.221219293,1.52356479494,91.7998,113.897854498
 01/03  18:00:00,348.808379401,35.3740958534,121.077429757,0.0,32.1804615127,77.5397301883,216.321556663,4.04531000035,49.9818,162.294446662
 01/03  19:00:00,401.927285688,35.4168693095,120.374869023,0.0,77.122965704,86.2600435998,349.43005601,5.84228269193,49.9818,293.605973318
 01/03  20:00:00,405.340710802,35.3532126547,117.346447078,0.0,102.647051061,80.1663183927,262.282898375,12.1175180874,33.3212,216.844180288
 01/03  21:00:00,433.490049537,35.3384159999,120.589382982,0.0,115.40909374,92.7192997104,275.85012768,21.2976432533,33.3212,221.231284427
 01/03  22:00:00,408.819546368,35.3804851313,119.485860772,0.0,102.647051061,94.1340635361,377.195311916,30.1525615949,24.9909,322.051850321
 01/03  23:00:00,329.690129038,35.4592989197,106.725462424,0.0,77.122965704,65.871452062,297.073633038,43.1940635389,16.6606,237.218969499
 01/03  24:00:00,226.76720943,35.4165699509,72.1802187107,0.0,38.286128036,48.4199368926,193.356541371,47.4417569124,8.3303,137.584484459
 01/04  01:00:00,177.973097168,30.6428831815,65.6165007417,0.0,25.5240853573,30.610668775,150.439397275,38.8670108658,3.33212,108.24026641
 01/04  02:00:00,164.354701786,30.6428831815,59.4050608134,0.0,19.418418834,29.3649097162,116.946201101,33.115591791,3.33212,80.49848931
 01/04  03:00:00,150.41235663,30.6428831815,53.4312266298,0.0,12.7620426787,28.1191506574,112.716780406,28.8895122372,3.33212,80.4951481685
 01/04  04:00:00,146.650171848,30.6428831815,49.7007971676,0.0,12.7620426787,28.1191506574,109.541309021,25.7130730352,3.33212,80.4961159861
 01/04  05:00:00,156.75962983,32.9787059088,50.9014102525,0.0,12.7620426787,28.1191506574,134.790028136,23.2205384573,3.33212,108.237369678
 01/04  06:00:00,190.122747543,30.6428831815,58.9856690787,0.0,25.5240853573,30.610668775,211.506598791,21.2053447652,8.3303,181.970954025
 01/04  07:00:00,322.801396677,34.3801995452,90.1250319446,0.0,51.0481707146,78.1489452969,356.43158496,19.6912252352,16.6606,320.079759725
 01/04  08:00:00,390.819572039,35.319016932,116.089827707,0.0,64.3609230253,109.708623606,538.706687313,85.4742481931,24.9909,428.24153912
 01/04  09:00:00,347.240137838,35.3190743468,115.378045728,0.0,51.0481707146,80.7689615957,408.226505836,47.1407043704,33.3212,327.764601466
 01/04  10:00:00,322.508664151,35.8966810068,118.376740815,0.0,51.0481707146,71.0224615957,341.185508117,22.5865188055,66.8089,251.790089312
 01/04  11:00:00,272.56394686,35.9824007694,116.375535823,0.0,32.1804615127,65.7244621605,291.631279181,11.1085854189,83.4695,197.053193762
 01/04  12:00:00,275.926810815,36.0315372384,118.471148289,0.0,32.1804615127,65.7244621605,234.781258106,5.05216461762,83.4695,146.259593488
 01/04  13:00:00,276.167955653,36.0709578207,118.831651607,0.0,32.1804615127,65.7244621605,232.016886862,2.47249437819,83.4695,146.074892484
 01/04  14:00:00,267.251027028,36.1061959515,119.517745673,0.0,32.1804615127,55.9779621605,223.233446963,2.2002443101,75.1392,145.894002653
 01/04  15:00:00,266.771482224,36.1348040021,119.343133887,0.0,32.1804615127,55.9779621605,215.773265002,3.24722554632,66.8089,145.717139455
 01/04  16:00:00,266.710260254,36.1607855206,119.356960393,0.0,32.1804615127,55.9779621605,225.538899133,4.68372279513,75.1392,145.715976338
 01/04  17:00:00,296.866685059,35.8738879488,118.144802948,0.0,32.1804615127,60.9114621605,208.473229843,8.2080925593,91.7998,108.465337283
 01/04  18:00:00,326.249092878,35.3616073471,99.6300136553,0.0,32.1804615127,77.5397301883,233.060238282,20.7157795366,49.9818,162.362658745
 01/04  19:00:00,365.35991923,35.4031240194,85.2316110041,0.0,77.122965704,86.2600435998,381.580366551,37.2064512408,49.9818,294.39211531
 01/04  20:00:00,389.84391577,35.3407949867,102.28911666,0.0,102.647051061,80.1663183927,294.166978448,37.7835016013,33.3212,223.062276846
 01/04  21:00:00,432.975105771,35.3210345769,120.013288298,0.0,115.40909374,92.7192997104,285.571546753,36.3504688204,33.3212,215.899877933
 01/04  22:00:00,408.65443808,35.357529978,119.301171553,0.0,102.647051061,94.1340635361,380.814868333,35.4331030433,24.9909,320.39086529
 01/04  23:00:00,331.028695179,35.4225803596,108.269193605,0.0,77.122965704,65.871452062,301.090446141,39.7255206139,16.6606,244.704325527
 01/04  24:00:00,234.246988978,35.3825831202,79.6241373513,0.0,38.286128036,48.4199368926,205.88915615,66.5228211263,8.3303,131.036035024
 01/05  01:00:00,180.1641588,30.6428831815,67.831632343,0.0,25.5240853573,30.610668775,148.673670334,37.0903950509,3.33212,108.251155283
 01/05  02:00:00,164.002085387,30.6428831815,59.0733940788,0.0,19.418418834,29.3649097162,115.767523736,31.9332580259,3.33212,80.5021457104
 01/05  03:00:00,150.915275071,30.6428831815,53.9377283548,0.0,12.7620426787,28.1191506574,111.842717525,28.0046566928,3.33212,80.5059408322
 01/05  04:00:00,148.194086256,30.6428831815,51.2349422851,0.0,12.7620426787,28.1191506574,108.80314762,24.9695744446,3.33212,80.5014531749
 01/05  05:00:00,157.258145724,32.9787059088,51.3981585545,0.0,12.7620426787,28.1191506574,134.171854396,22.5900206857,3.33212,108.24971371
 01/05  06:00:00,190.284898967,30.6428831815,59.1538691815,0.0,25.5240853573,30.610668775,216.412317571,20.6968889984,8.3303,187.385128573
 01/05  07:00:00,324.499172049,34.3801995452,91.8191926169,0.0,51.0481707146,78.1489452969,355.888046612,19.2254562685,16.6606,320.001990343
 01/05  08:00:00,391.385769988,35.3268158235,116.702886825,0.0,64.3609230253,109.708623606,530.538413546,82.788827982,24.9909,422.758685564
 01/05  09:00:00,325.698567187,35.3145286361,93.6202742052,0.0,51.0481707146,80.7689615957,442.990905709,78.2932091989,33.3212,331.37649651
 01/05  10:00:00,287.982124087,35.8872480232,83.8956044561,0.0,51.0481707146,71.0224615957,373.407960125,54.1015627232,66.8089,252.497497402
 01/05  11:00:00,244.391729431,35.9739416321,89.2011775117,0.0,32.1804615127,65.7244621605,312.147627937,29.3264710138,83.4695,199.351656924
 01/05  12:00:00,271.388321135,36.0230565133,115.150281615,0.0,32.1804615127,65.7244621605,252.623725509,22.8710237302,83.4695,146.283201779
 01/05  13:00:00,268.840884184,36.0577609529,112.985682325,0.0,32.1804615127,65.7244621605,245.397206365,15.8431211117,83.4695,146.084585254
 01/05  14:00:00,244.216753468,36.0910092251,97.9516303462,0.0,32.1804615127,55.9779621605,238.125737657,17.0821079355,75.1392,145.904429721
 01/05  15:00:00,230.049621781,36.1205505942,83.8495346515,0.0,32.1804615127,55.9779621605,231.104022494,18.572504581,66.8089,145.722617913
 01/05  16:00:00,188.660911977,36.1439135034,43.0793526772,0.0,32.1804615127,55.9779621605,254.989036125,34.3827097769,75.1392,145.467126348
 01/05  17:00:00,220.562697657,35.8474338734,43.3987539766,0.0,32.1804615127,60.9114621605,241.965404719,41.428985416,91.7998,108.736619303
 01/05  18:00:00,289.19129709,35.3194340378,63.4599236596,0.0,32.1804615127,77.5397301883,261.849437982,49.5242252599,49.9818,162.343412722
 01/05  19:00:00,368.271348361,35.3610426909,88.4501978036,0.0,77.122965704,86.2600435998,397.815207694,54.0740144772,49.9818,293.759393216
 01/05  20:00:00,379.80617715,35.3156818362,92.3511888097,0.0,102.647051061,80.1663183927,328.175439787,72.0373369902,33.3212,222.816902797
 01/05  21:00:00,414.776149535,35.3145286361,101.75494441,0.0,115.40909374,92.7192997104,360.291641727,110.096912181,33.3212,216.873529546
 01/05  22:00:00,404.361118341,35.316186911,114.609517484,0.0,102.647051061,94.1340635361,475.559407381,130.061324428,24.9909,320.507182953
 01/05  23:00:00,314.190082948,35.3156571373,91.033886669,0.0,77.122965704,65.871452062,366.217615879,108.834959952,16.6606,240.722055928
 01/05  24:00:00,220.129154456,35.3145286361,65.1206836788,0.0,38.286128036,48.4199368926,249.052894684,106.142254382,8.3303,134.580340302
 01/06  01:00:00,167.69681157,30.6428831815,55.4667428658,0.0,25.5240853573,30.610668775,133.746977162,22.1604901264,3.33212,108.254367035
 01/06  02:00:00,154.310474683,30.6428831815,49.454126446,0.0,19.418418834,29.3649097162,104.176524612,20.3353351889,3.33212,80.5090694234
 01/06  03:00:00,143.123245632,30.6428831815,46.2000931489,0.0,12.7620426787,28.1191506574,102.722912081,18.8865371307,3.33212,80.5042549508
 01/06  04:00:00,141.073573219,30.6428831815,44.1623202965,0.0,12.7620426787,28.1191506574,101.590395564,17.7527351689,3.33212,80.5055403955
 01/06  05:00:00,149.613212514,30.6428831815,45.4971427421,0.0,12.7620426787,28.1191506574,128.449376162,16.8669652715,3.33212,108.250290891
 01/06  06:00:00,187.78707228,32.5894021209,54.087320783,0.0,25.5240853573,30.610668775,212.128792999,16.3890314119,8.3303,187.409461587
 01/06  07:00:00,316.145273268,33.9130349997,83.2615450578,0.0,51.0481707146,78.1489452969,352.491156514,15.7387100903,16.6606,320.091846424
 01/06  08:00:00,385.022301982,35.3191069313,109.42571159,0.0,64.3609230253,109.708623606,525.16571298,78.0813446508,24.9909,422.093468329
 01/06  09:00:00,315.896227547,35.3145286361,83.0886518852,0.0,51.0481707146,80.7689615957,448.887118885,83.3735355536,33.3212,332.192383331
 01/06  10:00:00,275.847211696,35.7262813298,71.6923152087,0.0,51.0481707146,71.0224615957,401.024112668,81.836449132,66.8089,252.378763536
 01/06  11:00:00,216.530864936,35.8683416872,61.004791384,0.0,32.1804615127,65.7244621605,371.163849647,88.1582420034,83.4695,199.536107644
 01/06  12:00:00,216.244340972,36.0060561941,60.2570558353,0.0,32.1804615127,65.7244621605,289.433537339,59.6687134432,83.4695,146.295323896
 01/06  13:00:00,210.410983936,36.0448773127,55.381051167,0.0,32.1804615127,65.7244621605,270.667253113,41.0976010403,83.4695,146.100152073
 01/06  14:00:00,201.974815842,36.0756523938,56.635585702,0.0,32.1804615127,55.9779621605,270.963663373,49.9033345387,75.1392,145.921128834
 01/06  15:00:00,199.271982798,36.103185645,53.9597718165,0.0,32.1804615127,55.9779621605,260.87043261,48.3277231986,66.8089,145.733809412
 01/06  16:00:00,197.405321684,36.1281916125,52.0975586008,0.0,32.1804615127,55.9779621605,271.427544444,50.5420986481,75.1392,145.746245796
 01/06  17:00:00,228.803768078,35.8362910461,51.7367916463,0.0,32.1804615127,60.9114621605,250.492152709,50.2038357012,91.7998,108.488517008
 01/06  18:00:00,290.124045709,35.3145286361,64.4981538347,0.0,32.1804615127,77.5397301883,265.806568734,53.4541346327,49.9818,162.370634101
 01/06  19:00:00,364.112880765,35.3223207579,84.4252271509,0.0,77.122965704,86.2600435998,401.928863385,58.1185981598,49.9818,293.828465225
 01/06  20:00:00,371.95641172,35.3145286361,85.083161289,0.0,102.647051061,80.1663183927,320.329952259,63.1946270834,33.3212,223.814125176
 01/06  21:00:00,406.704300481,35.3145286361,94.4665366189,0.0,115.40909374,92.7192997104,305.985683651,56.7265962782,33.3212,215.937887372
 01/06  22:00:00,399.099237637,35.3145286361,110.328909291,0.0,102.647051061,94.1340635361,401.880165085,56.314167008,24.9909,320.575098077
 01/06  23:00:00,310.901677964,35.3474678574,88.3786013438,0.0,77.122965704,65.871452062,320.097492591,58.6485314561,16.6606,244.788361135
 01/06  24:00:00,218.073149483,35.3374840774,63.7049862338,0.0,38.286128036,48.4199368926,201.589385444,62.1988239808,8.3303,131.060261463
 01/07  01:00:00,169.032684127,30.6428831815,54.5873901494,0.0,27.7269238854,30.610668775,161.011565938,49.4219043315,3.33212,108.257541606
 01/07  02:00:00,163.471956503,30.6428831815,49.0387019988,0.0,27.7269238854,30.610668775,125.286022728,41.4453751354,3.33212,80.5085275923
 01/07  03:00:00,142.686663384,30.6428831815,45.7547919406,0.0,12.7620426787,28.1191506574,119.005261918,35.1598501651,3.33212,80.5132917526
 01/07  04:00:00,141.238654217,30.6428831815,44.3151109345,0.0,12.7620426787,28.1191506574,114.020935193,30.1800376061,3.33212,80.5087775866
 01/07  05:00:00,150.989384443,32.200098333,45.9264380016,0.0,12.7620426787,28.1191506574,137.840384929,26.2479458883,3.33212,108.260319041
 01/07  06:00:00,164.560429827,31.4214907572,48.0471669333,0.0,12.7620426787,28.1191506574,169.118205261,23.1492097148,8.3303,137.638695546
 01/07  07:00:00,258.164838748,34.22447803,58.1370684715,0.0,42.6918050922,54.3732441037,225.445055487,20.6398195877,16.6606,188.1446359
 01/07  08:00:00,313.320212631,35.3647413909,84.9003862142,0.0,42.6918050922,86.1019271793,372.172846179,27.0210087162,24.9909,320.160937463
 01/07  09:00:00,386.177885575,35.3308642616,116.591842324,0.0,57.6566862989,112.030105488,519.984661052,30.9202214342,33.3212,455.743239617
 01/07  10:00:00,323.072063303,35.8663943769,99.9318761311,0.0,57.6566862989,83.6599452969,431.461732822,33.3715872457,66.8089,331.281245577
 01/07  11:00:00,246.677540523,35.954325939,77.7717825692,0.0,42.6918050922,68.9656133826,373.299581356,38.7654520787,83.4695,251.064629278
 01/07  12:00:00,228.387828227,36.0036485374,67.8566903159,0.0,34.9340096728,67.7198543238,327.604409356,42.7765085395,83.4695,201.358400816
 01/07  13:00:00,219.942492596,36.0403555297,60.1881451711,0.0,34.9340096728,67.7198543238,277.179594289,47.2336376007,83.4695,146.476456688
 01/07  14:00:00,210.516275431,36.0743160148,60.3691343858,0.0,34.9340096728,57.9733543238,300.968600681,72.9751340986,75.1392,152.854266583
 01/07  15:00:00,210.178215483,36.1029973233,59.8826698892,0.0,34.9340096728,57.9733543238,311.529007788,98.5153671929,66.8089,146.204740595
 01/07  16:00:00,208.017948278,36.1297189175,57.8819494347,0.0,34.9340096728,57.9733543238,281.753615625,60.4930557638,75.1392,146.121359861
 01/07  17:00:00,236.914594876,35.8351221745,55.0881575107,0.0,34.9340096728,62.9068543238,252.221583294,51.798626027,91.7998,108.623157267
 01/07  18:00:00,285.618286311,35.3150162393,62.6046345398,0.0,34.9340096728,72.2186844194,246.57151505,58.4863430913,49.9818,138.103371958
 01/07  19:00:00,365.005143792,35.3765884938,75.549552066,0.0,87.0357390804,86.2600435998,285.090364581,65.268305089,49.9818,169.840259492
 01/07  20:00:00,374.399689239,35.3154741469,90.2564534632,0.0,102.000620287,77.6748002752,314.372375923,64.7694180971,33.3212,216.281757825
 01/07  21:00:00,396.295213072,35.3145286361,100.830818314,0.0,102.000620287,88.9820225341,314.494828052,65.1175161335,33.3212,216.056111919
 01/07  22:00:00,388.276070202,35.3145286361,102.525960875,0.0,102.000620287,91.6425454185,312.753484994,65.2983229512,24.9909,222.464262043
 01/07  23:00:00,332.16588428,35.3145286361,99.638321123,0.0,87.0357390804,65.871452062,394.555529947,61.7067575653,16.6606,316.188172382
 01/07  24:00:00,233.166178018,35.3145286361,74.3175078703,0.0,42.6918050922,48.4199368926,259.244506755,65.481767872,8.3303,185.432438883
 01/08  01:00:00,182.515143423,30.6428831815,58.8234696797,0.0,34.4311606118,33.1021868926,168.101820183,51.1175535595,3.33212,113.652146624
 01/08  02:00:00,174.392251678,30.6428831815,50.7236838009,0.0,34.4311606118,33.1021868926,126.874145261,42.8718887718,3.33212,80.6701364895
 01/08  03:00:00,150.427346814,30.6428831815,44.2896518707,0.0,19.466279405,30.610668775,120.609450479,36.6730739299,3.33212,80.6042565488
 01/08  04:00:00,146.537369248,30.6428831815,40.4297344168,0.0,19.466279405,30.610668775,115.976948436,32.0356998712,3.33212,80.6091285649
 01/08  05:00:00,154.121213585,30.6428831815,41.4395519995,0.0,19.466279405,30.610668775,139.984924993,28.3874423507,3.33212,108.265362643
 01/08  06:00:00,167.453666949,30.6428831815,42.5433476281,0.0,19.466279405,30.610668775,171.683345542,25.5432562398,8.3303,137.809789303
 01/08  07:00:00,251.020330975,34.0687565149,51.2123312065,0.0,42.6918050922,54.3732441037,228.688475978,23.3681735886,16.6606,188.659702389
 01/08  08:00:00,316.414878276,35.3165116201,78.1797640722,0.0,49.3960418185,88.5934452969,454.777729131,109.539159841,24.9909,320.24766929
 01/08  09:00:00,385.352424687,35.3145286361,115.080019085,0.0,57.6566862989,112.030105488,592.580871346,95.9714387277,33.3212,463.288232618
 01/08  10:00:00,332.678705392,35.8804746462,118.441560407,0.0,50.9524495726,81.1684271793,425.150809709,32.5185856569,66.8089,325.823324052
 01/08  11:00:00,286.325669411,35.9886026064,116.607666563,0.0,42.6918050922,68.9656133826,353.673600915,14.7827462882,83.4695,255.421354627
 01/08  12:00:00,284.021796899,36.0401656166,117.575932669,0.0,38.286128036,68.9656133826,286.067556258,4.92940130465,83.4695,197.668654954
 01/08  13:00:00,286.015826191,36.0874725606,120.221222615,0.0,38.286128036,68.9656133826,238.785539988,4.17103829456,83.4695,151.145001693
 01/08  14:00:00,265.156544802,36.0980050162,117.998273919,0.0,31.5818913096,56.727595265,228.067142946,5.15804407793,75.1392,147.769898868
 01/08  15:00:00,266.841860154,36.1251785947,119.090950226,0.0,31.5818913096,56.727595265,213.25091604,4.45401137801,66.8089,141.988004662
 01/08  16:00:00,267.912385458,36.1502030104,120.089754959,0.0,31.5818913096,56.727595265,222.619929092,4.57339954707,75.1392,142.907329545
 01/08  17:00:00,290.092733066,35.852242549,111.022437764,0.0,31.5818913096,61.661095265,212.924757974,6.55141667398,91.7998,114.5735413
 01/08  18:00:00,324.469263653,35.3254185283,104.826153567,0.0,31.5818913096,70.9729253606,207.072389582,19.7003205888,49.9818,137.390268994
 01/08  19:00:00,369.157753852,35.3599353122,88.442239467,0.0,80.3315023541,83.7685254822,242.527158293,28.6666509499,49.9818,163.878707343
 01/08  20:00:00,393.513525745,35.3151526202,108.917581986,0.0,102.000620287,77.6748002752,282.656035466,33.2489853197,33.3212,216.085850146
 01/08  21:00:00,405.383278328,35.3145286361,100.471015599,0.0,108.704857014,91.4735406516,296.541693446,47.6906814262,33.3212,215.52981202
 01/08  22:00:00,384.288274261,35.3145286361,107.526024875,0.0,95.2963835608,89.1510273009,323.991639809,81.3036777891,24.9909,217.69706202
 01/08  23:00:00,331.249319654,35.3145286361,107.388442226,0.0,80.3315023541,63.3799339444,463.129104347,128.984900274,16.6606,317.483604073
